STATE,YEAR,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,ENROLMENT,RULING_PARTY,POPULATION,AVERAGE_SCORE,AM_AVERAGE_SCORE,AS_AVERAGE_SCORE,HI_AVERAGE_SCORE,BL_AVERAGE_SCORE,WH_AVERAGE_SCORE,HP_AVERAGE_SCORE,TR_AVERAGE_SCORE,TOTAL_REVENUE_PCT,FEDERAL_REVENUE_PCT,STATE_REVENUE_PCT,LOCAL_REVENUE_PCT,TOTAL_EXPENDITURE_PCT,INSTRUCTION_EXPENDITURE_PCT,SUPPORT_SERVICES_EXPENDITURE_PCT,CAPITAL_OUTLAY_EXPENDITURE_PCT,ENROLMENT_PCT,AVERAGE_SCORE_PCT,AM_AVERAGE_SCORE_PCT,AS_AVERAGE_SCORE_PCT,HI_AVERAGE_SCORE_PCT,BL_AVERAGE_SCORE_PCT,WH_AVERAGE_SCORE_PCT,HP_AVERAGE_SCORE_PCT,TR_AVERAGE_SCORE_PCT,TOTAL_REVENUE_PC,FEDERAL_REVENUE_PC,STATE_REVENUE_PC,LOCAL_REVENUE_PC,TOTAL_EXPENDITURE_PC,INSTRUCTION_EXPENDITURE_PC,SUPPORT_SERVICES_EXPENDITURE_PC,CAPITAL_OUTLAY_EXPENDITURE_PC,ENROLMENT_PC
Massachusetts,2004,11979937.0,773841.0,4726087.0,6480009.0,12033345.0,6883753.0,3557933.0,570871.0,72818.0,Republican,6428510,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.348090275980531,8.61124483674789,-0.6630399324706104,5.852871573691876,5.7188915727599765,5.562389856323269,3.3041097401814934,34.522631301134865,-0.8982280410463006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8635635629407128,0.12037641693020623,0.7351761139050884,1.008011032105418,1.8718715534392885,1.0708162544664317,0.5534615330768716,0.0888030041175949,0.01132735268359231
Michigan,2004,18663799.0,1425832.0,11129404.0,6108563.0,20060708.0,9094564.0,6332029.0,2127866.0,125319.0,Democrat,9916522,227.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9489214267204504,5.071900934852169,-0.8772697804745877,3.4744598497488792,1.9325754546281493,4.234794543313392,3.0485098801293464,-13.273354494663202,-1.833008248537116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8820912210954608,0.1437834756984354,1.1223092128470042,0.615998532550021,2.022958049203138,0.9171122698058856,0.638533247846372,0.21457785300128407,0.012637394441317227
Minnesota,2004,8688315.0,507014.0,6019336.0,2161965.0,8963393.0,4506036.0,2087673.0,1039748.0,59338.0,Republican,5073257,232.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.402240227087127,9.330107429498046,-0.7443019790339567,10.514257439002762,0.2754629551940502,4.336917097965709,-2.0300966759630668,-13.651085768575332,-1.177450245649092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7125714309367732,0.09993856017938772,1.1864835548445505,0.42614931591283467,1.766792614685201,0.8881939156640399,0.411505468774793,0.20494684184144427,0.011696233800101196
Mississippi,2004,3481643.0,516520.0,1907476.0,1057647.0,3473928.0,1831472.0,1035599.0,322751.0,38311.0,Republican,2893714,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.773612743734536,6.961217964647214,8.722101671691028,3.3447786628311382,8.384362501727672,7.594849702707028,7.2860518674069175,20.70105498565802,-1.1380057803468178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20317453625341,0.17849725301118216,0.659179172509792,0.3654981107324359,1.2005084123724736,0.6329139645452176,0.3578788366784001,0.11153521045963767,0.013239387168185936
Missouri,2004,7893957.0,620282.0,3460158.0,3813517.0,7896438.0,4061388.0,2357707.0,739399.0,66284.0,Democrat,5752697,228.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5598872353413302,10.81767703115062,0.8554542091967265,4.9959802426171365,-0.11438899163757064,-0.6505896304877856,0.993180185571263,-3.6071117554115184,-0.9607482779745102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3722184568385924,0.10782455602998037,0.6014844863200687,0.6629094144885433,1.372649732812279,0.7059972044416731,0.4098437654547076,0.128530843880705,0.011522247738756274
Montana,2004,1270790.0,191840.0,560584.0,518366.0,1241417.0,703730.0,400634.0,64150.0,10440.0,Republican,937083,229.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407091229112092,11.652378374917793,1.322141670688226,7.877397953025311,2.1844150734352974,2.419721032041733,4.108371619233719,-15.573220325599149,-3.145004174784305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3561125321876504,0.20472039296412375,0.5982223559706024,0.5531697832529242,1.3247673898683467,0.7509793689566453,0.4275331000562384,0.06845711639203785,0.011140955497005068
Nebraska,2004,2734724.0,240120.0,874804.0,1619800.0,2667987.0,1471641.0,712199.0,296377.0,20429.0,Republican,1757294,228.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.148085361947774,6.3131749173164,-0.4450817386752237,8.256948180624303,1.6776513110307034,4.008851390079582,4.2430585032420485,-10.11960721282442,-0.2490234374999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5562131322362678,0.13664190511092622,0.4978131149369428,0.9217581121883988,1.5182359923837443,0.8374472342135124,0.4052816432537754,0.1686553302976053,0.011625260201195704
Nevada,2004,3069531.0,221488.0,1850655.0,997388.0,3228619.0,1544881.0,839920.0,574726.0,31950.0,Republican,2279175,217.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.471848048128463,15.455147284962912,11.282385242323322,7.977598763233472,7.2977386717571155,9.826184010350758,9.388084679651222,-0.3267373094465897,4.231233484487662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346772845437494,0.09717902311143288,0.8119845996906776,0.4376092226353834,1.4165735408645672,0.6778246514637972,0.36851931071550015,0.2521640505884805,0.014018230280693671
New Hampshire,2004,2194562.0,119354.0,968313.0,1106895.0,2236010.0,1195488.0,607041.0,199297.0,15501.0,Republican,1268060,235.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181003469384331,17.829289000335645,1.1323580557531354,14.132065491417634,5.3427770794740805,6.756776064810178,6.491695261351915,-7.220435088242006,-1.954459203036052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7306452376070534,0.0941233064681482,0.7636176521615696,0.8729042789773355,1.7633313881046635,0.9427692695929216,0.4787163067993628,0.15716685330347144,0.012224184975474344
New Jersey,2004,21398391.0,893414.0,8779155.0,11725822.0,21467607.0,10880932.0,6888193.0,1970698.0,100557.0,Democrat,8565368,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.154403941281085,11.996359611240573,7.918130196211102,8.049108079129352,8.351489824928482,6.990565970946694,7.142476057329582,21.16538258406484,0.6203908462331321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4982453760305448,0.10430538419365053,1.0249594646721545,1.3689805271647406,2.5063262897752905,1.2703402819353469,0.8041911334107302,0.23007744676002245,0.011739950927969471
New Mexico,2004,2855893.0,492102.0,1989564.0,374227.0,2882631.0,1340535.0,913532.0,443894.0,23880.0,Democrat,1915099,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.743644008099727,28.314294430697263,4.416089059676631,10.937953932351107,8.445416719962084,8.145075998067064,7.259707338608258,11.138540732988476,-2.0588959068165047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4912508439511485,0.2569590397154403,1.0388831073484974,0.19540869688721046,1.5052125242611478,0.6999820896987571,0.4770155485434434,0.23178645072656814,0.012469329261829285
New York,2004,40820776.0,3058888.0,17705556.0,20056332.0,42953568.0,25761741.0,10702312.0,3867760.0,202267.0,Republican,19137114,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3296614420919965,18.038611886101496,1.1190306950157325,11.846398668037185,3.245355727021293,3.9350851451620095,7.0140773104672585,-13.852058680455947,-2.2449157129600943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1330685494165937,0.15984061128548432,0.9251946766894944,1.0480332614416157,2.244516492925736,1.34616645958215,0.5592437814813666,0.20210779953549945,0.010569357532175435
North Carolina,2004,10569600.0,1019981.0,6115388.0,3434231.0,10263463.0,5585476.0,2870473.0,943558.0,104337.0,Democrat,8643781,231.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.685669614175893,14.734037048535642,2.4301283251668027,12.673949625599224,2.7407612063261366,1.2252191515929045,5.464280504925334,0.3251461988304172,-1.0188689984916175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2227982175855678,0.11800171707265605,0.707489928307994,0.3973065722049182,1.1873811934846568,0.6461843491870051,0.3320853455218266,0.10916033157249123,0.012070759312388872
North Dakota,2004,925393.0,134759.0,336722.0,453912.0,957480.0,481403.0,249023.0,97116.0,7069.0,Republican,654356,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.811346078265921,6.93206795584933,9.807694189083874,0.8148932909562091,6.947786050813277,7.283606703512202,4.0044270887714895,19.875577060754935,-2.0778501177448394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142041946585648,0.2059414141537634,0.5145853327546474,0.6936774477501544,1.4632401934115375,0.7356897468656205,0.380561957099805,0.14841462445518952,0.010802987975964152
Ohio,2004,18878773.0,1272090.0,8145107.0,9461576.0,19375400.0,9406363.0,6384403.0,2139831.0,134442.0,Republican,11426486,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.772991896214718,15.923922106822893,3.8255615811972676,4.243720444638899,3.279282736857825,4.995909045752822,4.703607782476894,-7.930202139285924,-1.706439726267761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652194121622343,0.11132818961139934,0.7128269355950727,0.828038996415871,1.6956569149955638,0.8232069771931633,0.5587372180738679,0.1872693844809332,0.011765821968363677
Oklahoma,2004,4622080.0,593693.0,2360286.0,1668101.0,4400069.0,2141737.0,1450284.0,320142.0,44372.0,Democrat,3570933,221.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.410487402399221,5.269569164535959,3.8499462113662286,4.9069981560629925,0.5384894146055474,-0.7800056889409435,3.4434207532487275,4.2084807609052985,-1.019429387227022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.294362005671907,0.16625710983656092,0.6609717964464749,0.4671330993888712,1.2321902987258513,0.5997695840274797,0.4061358754140725,0.08965220013929133,0.01242588421569377
Oregon,2004,5086083.0,460902.0,2658285.0,1966896.0,5393871.0,2498566.0,1559219.0,486745.0,41298.0,Democrat,3585269,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.759188931927333,13.123662353472486,13.211488584241526,7.099253641539938,8.337551247659048,1.6332067612669032,0.8448694698335757,-19.68540445641269,0.9656993374569156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4186056890012997,0.12855437067623102,0.7414464577134937,0.5486048606115748,1.5044536407170563,0.6968977781025636,0.4348959589921984,0.13576247695779592,0.011518800960262674
Pennsylvania,2004,21104028.0,1610741.0,7196172.0,12297115.0,22054811.0,10695295.0,6251075.0,1941824.0,133418.0,Democrat,12449584,227.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.523887965325259,13.460909918261187,4.101073419013579,7.12497701281698,6.924853170386647,5.359960083517269,8.41767934490214,5.045678996317116,-1.7287224247781063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6951592920695182,0.12938111024432625,0.5780250970634843,0.9877530847617078,1.7715299563423164,0.8590885446453472,0.5021111548787494,0.1559750108919302,0.010716663303769828
Rhode Island,2004,1836758.0,132370.0,739698.0,964690.0,1745707.0,1034632.0,561479.0,28171.0,11731.0,Republican,1050018,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.290482652461883,21.428112759262817,3.715803627889636,6.4959093533455405,6.042200459471836,6.476484511680567,6.800487705596247,-10.169005102040817,-5.615898302357391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7492633459616882,0.12606450556085705,0.7044622092192705,0.9187366311815608,1.6625495943879058,0.9853469178623604,0.5347327379149691,0.02682906388271439,0.011172189429133596
South Carolina,2004,5961494.0,616660.0,2741127.0,2603707.0,6138231.0,2971895.0,1780063.0,828530.0,51999.0,Republican,4257353,225.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409805967276426,15.186903667839726,-0.7539597914662521,7.93015254518321,1.883630964088612,2.888278492266493,2.814891228005334,-4.267316184881596,-1.3582471782225158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4002818183035328,0.14484587019211234,0.6438571102748586,0.6115788378365619,1.4417951717886677,0.6980616829283361,0.4181149648619694,0.1946115344440548,0.01221392729238097
South Dakota,2004,1007135.0,156117.0,343216.0,507802.0,1012096.0,521961.0,306877.0,105677.0,8862.0,Republican,778578,229.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.282247058847899,5.130708831095365,4.4555901830930935,3.907886982713471,1.8386573866775,4.500880916152794,3.8613318531956153,-13.554524855415671,-3.0415754923413534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2935569718127151,0.20051555528155174,0.44082416919049855,0.6522172473406647,1.2999288446372743,0.6704029654061635,0.3941506181782686,0.1357307809879036,0.011382289250402656
Tennessee,2004,6349101.0,692353.0,2743825.0,2912923.0,6738601.0,3843346.0,1796619.0,574810.0,70555.0,Democrat,5952012,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910916140706979,13.790190435650107,3.5832110502852283,6.412033316285527,3.947909742758804,6.122844565152263,4.639781100971718,-9.613963361899524,0.1547284444822994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0667150872679692,0.11632251413471613,0.460991174076934,0.4894013990563191,1.132155143504415,0.6457221524418969,0.30185070191390745,0.09657406604690984,0.011853974756771324
Texas,2004,36055119.0,3782724.0,13201169.0,19071226.0,38150452.0,18291531.0,10509643.0,4812152.0,324389.0,Republican,22569316,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5947610516003694,12.578323981379034,-3.4665528062859385,5.319769917327921,2.1877782508091803,1.5638750265895671,2.392919040692876,1.0074821258926558,0.808296145288212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5975282104251631,0.1676047249283053,0.5849166629595687,0.8450068225372891,1.6903681086303193,0.8104601397756139,0.4656606784184332,0.2132165635857108,0.014373009797904375
Utah,2004,2997200.0,299200.0,1654191.0,1043809.0,3066684.0,1552853.0,739158.0,479463.0,37888.0,Republican,2445455,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.227885306205058,13.751283123598075,2.9235243316965365,3.8215097057056497,3.6786556831021278,2.9357018519574174,4.826074131221558,2.1762340410569125,5.05767524401064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2256205900333477,0.12234941963765435,0.6764348556812536,0.4268363147144397,1.254034116350536,0.6349955325287114,0.30225786203385463,0.1960629003600557,0.01549323132096072
Vermont,2004,1525776.0,94546.0,801169.0,630061.0,1550157.0,700068.0,368208.0,77287.0,6807.0,Republican,615593,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141020596470014,18.24753614487968,2.8294597522345644,6.41286558991776,7.577998294193944,5.59110948885293,6.66913875667392,66.52733188252785,-3.43311107958576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4785467021229937,0.15358524219736092,1.3014589184737315,1.0235025414519008,2.518152415638254,1.1372254070465388,0.598135456381083,0.12554886101693813,0.011057630609834744
Virginia,2004,11151172.0,765353.0,4241483.0,6144336.0,11404055.0,6006830.0,3400515.0,1125646.0,89742.0,Democrat,7447519,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159507936231412,9.537065130897247,3.7615834744062724,7.4610890229008575,6.117015312358352,6.103537161400107,6.78892565570246,5.2620455873757965,-1.0878550408358945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497300241865781,0.10276616951228994,0.5695162375550837,0.8250178347984074,1.5312555765215234,0.8065545049297626,0.4565970224446557,0.15114375673294692,0.012049918905879932
Washington,2004,8790531.0,749399.0,5416352.0,2624780.0,9009980.0,4446860.0,2579078.0,1217468.0,75151.0,Democrat,6226289,229.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6255493462481905,6.680721853918103,1.5388053243668989,3.79141278477313,2.3583716553248646,2.6398925143918506,2.573976110809961,2.3270669139950906,0.057250892048776876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4118411464678238,0.1203604586937741,0.8699165747044507,0.4215641130695989,1.4470866996376173,0.7142071304431902,0.41422394623828096,0.19553669930836806,0.012069950495391396
West Virginia,2004,2585084.0,290752.0,1546921.0,747411.0,2603996.0,1458141.0,784602.0,181816.0,20670.0,Democrat,1826204,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.498288630331748,8.704527610573143,1.7812965507077116,5.211510876435299,3.1512681604345394,2.6573575256477744,2.9814132541964966,9.37419164666462,-0.3999421770346401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4155505080483892,0.15921112865813458,0.8470691116655095,0.4092702677247449,1.425906415712593,0.7984546085760408,0.4296354624127425,0.09955952347054328,0.011318560248471693
Wisconsin,2004,9183588.0,550729.0,4732025.0,3900834.0,9126345.0,4936038.0,2846939.0,540870.0,59267.0,Democrat,5492999,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8224943702046765,3.9083873256178236,-2.192674865324451,9.470238038443334,-0.02118690719247196,1.8834673467652328,3.2411226869522025,-26.22716038605699,-4.0117258357087335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6718714130477723,0.1002601675332546,0.8614647481275711,0.7101464973869466,1.6614503297743182,0.8986052973976509,0.5182850024185331,0.09846533742314537,0.010789552301029
Wyoming,2004,974888.0,95995.0,507155.0,371738.0,953916.0,483989.0,303976.0,126574.0,5862.0,Democrat,521720,231.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314432989690717,13.86226692603312,3.6704899233236383,-4.3718953626267885,4.194469779304555,2.22664838936566,4.004844818678555,14.74182319239974,-5.053449951409139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8686038488077896,0.1839971632293184,0.9720827263666334,0.7125239592118378,1.8284060415548569,0.927679598251936,0.5826420302077743,0.2426090623322855,0.011235911983439394
Alabama,2005,5889966.0,665924.0,3247562.0,1976480.0,5904664.0,3053380.0,1744013.0,511944.0,55919.0,Republican,4613418,216.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967172089162423,6.434423478341489,9.28958916648719,12.368506481508335,8.33711143431637,6.182546568623183,10.334899351787307,13.861736270041973,-0.468121462390092,0.6976744186046435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2767033032775266,0.14434503875434654,0.703938381477681,0.42841988304549894,1.27988922746649,0.6618476799630989,0.378030562155868,0.11096848367089217,0.012120948069305665
Arizona,2005,7550109.0,897553.0,3320196.0,3332360.0,7136794.0,3423716.0,2264931.0,861286.0,80458.0,Democrat,5761324,218.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.071799315614967,7.431678683940902,4.375561339185152,7.445227232423536,6.025393346695963,6.173357890026421,7.057097440052117,3.8762775192788816,4.341849306185974,-0.22831050228310226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3104815837470694,0.15578936369487292,0.5762904499035291,0.5784017701486672,1.238741997499186,0.5942585419601467,0.3931268229316733,0.1494944564825724,0.013965192723061574
Arkansas,2005,3978240.0,447012.0,2995788.0,535440.0,3999608.0,2118580.0,1173643.0,393713.0,34951.0,Republican,2794659,226.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.497160213573213,5.676345918803973,23.24638143834097,0.63034922925993,12.99703438469486,13.687305978218589,13.2555035854244,8.714248634558786,3.1489788690827636,2.257336343115135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.423515355540694,0.15995225177740827,1.0719690667090331,0.1915940370542524,1.4311613688825722,0.7580817552338228,0.41995928662495136,0.14088051529721515,0.012506355873829329
California,2005,62171797.0,7148863.0,34912166.0,20110768.0,66196072.0,31070450.0,18046385.0,10223657.0,477828.0,Republican,35562802,218.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3400819642511737,7.759869208455505,9.936413398247732,-7.628297603553403,5.6635832937749875,4.879269405455553,4.080471878311378,10.615123598479158,-2.093454497023839,0.9237875288683696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.748225491343455,0.2010208025790544,0.981704591218656,0.5655000975457446,1.8613851630701093,0.8736783451427702,0.5074511564077544,0.2874817625450323,0.013436174123737495
Colorado,2005,6910296.0,472246.0,2954915.0,3483135.0,7284280.0,3380399.0,2343655.0,918985.0,57151.0,Republican,4665228,231.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865072089340773,8.536848830848863,4.239218779544118,6.923020251042942,6.030662411435263,4.568161268379622,6.988705643252446,6.959586307552823,1.28666371289321,0.8714596949890963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4812343576776954,0.1012267781981931,0.6333913369292989,0.7466162425502033,1.5613984997089103,0.7245945964484479,0.5023666581783356,0.19698608513881846,0.01225041948646454
Connecticut,2005,7898694.0,401558.0,2886076.0,4611060.0,7452057.0,4177845.0,2200133.0,496778.0,42876.0,Republican,3489831,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.544093709654256,11.926615733243404,14.493931108681467,4.857540230115066,5.150738187247316,7.207330194661154,7.6207517442068,-15.512796092463846,0.5251805308074564,-0.2132196162046962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.263345703559857,0.11506517077761072,0.8269959204328232,1.3212846123494233,2.13536328836554,1.1971482286678066,0.6304411302438427,0.14235015964956468,0.012285981756709708
Delaware,2005,1431710.0,106513.0,894498.0,430699.0,1480157.0,761786.0,424220.0,172879.0,8896.0,Democrat,840767,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2825271651369095,1.9341193584197842,8.147404819189719,6.894155429972626,7.771935087402503,7.362605613456519,7.761949276540393,9.242853170891996,0.2705139765554643,1.304347826086949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7028617916735551,0.1266855145361319,1.063907122900875,0.5122691542365483,1.7604841769479536,0.9060607754585992,0.5045630953641139,0.2056205821589097,0.01058081489877695
Florida,2005,23216404.0,2328513.0,9940813.0,10947078.0,23857012.0,11270907.0,6876508.0,3803764.0,195265.0,Republican,17391844,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36444076313072,7.091845979927468,3.6174867830756736,11.071892436663756,8.954933773957327,8.259080496203563,8.850510503788977,13.02178508245695,-1.0279127997445459,1.327433628318575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.334901807996898,0.13388534303780553,0.5715790114032762,0.6294374535558162,1.3717356250435548,0.6480570432899467,0.3953869411432163,0.21870964343976407,0.011227389114115787
Georgia,2005,14724731.0,1375318.0,6449103.0,6900310.0,14492666.0,7886069.0,3954215.0,1794894.0,119028.0,Republican,8937053,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163179464941647,14.43408165625626,1.828397653357916,4.533251972749253,5.1741840158842525,5.2499878882160464,7.593002753621602,1.5377513632035988,2.4963618045449563,0.9009009009008916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6476047529314193,0.1538894308895785,0.721614048836904,0.7721012732049368,1.6216381395522663,0.8824015030458027,0.4424517791267433,0.2008373453754834,0.013318484292305305
Idaho,2005,1796035.0,192039.0,1023550.0,580446.0,1819519.0,989703.0,531569.0,181622.0,19860.0,Republican,1430768,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587244021644476,8.173921860213596,1.5521288691604074,5.842772846295795,4.273178547973178,4.940023093733204,4.736675145656699,-0.859730235757139,5.324565125159109,2.428256070640167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552943593929973,0.13422092191047047,0.7153850239871175,0.4056884134954095,1.2717079218992875,0.6917284982610737,0.37152704002326026,0.12694021672276706,0.013880657101640518
